CBOE_VX1_FWd,CBOE_VX1_FWo,CBOE_VX1_FWh,CBOE_VX1_FWl,CBOE_VX1_FWs,CBOE_VX1_FWv,CBOE_VX1_FWpo,CME_US1_FWd,CME_US1_FWo,CME_US1_FWh,CME_US1_FWl,CME_US1_FWs,CME_US1_FWv,CME_US1_FWpo,CME_FV1_FWd,CME_FV1_FWo,CME_FV1_FWh,CME_FV1_FWl,CME_FV1_FWs,CME_FV1_FWv,CME_FV1_FWpo,CME_C1_FWd,CME_C1_FWo,CME_C1_FWh,CME_C1_FWl,CME_C1_FWs,CME_C1_FWv,CME_C1_FWpo,CME_RR1_FWd,CME_RR1_FWo,CME_RR1_FWh,CME_RR1_FWl,CME_RR1_FWs,CME_RR1_FWv,CME_RR1_FWpo,CME_BO1_FWd,CME_BO1_FWo,CME_BO1_FWh,CME_BO1_FWl,CME_BO1_FWs,CME_BO1_FWv,CME_BO1_FWpo,CME_S1_FWd,CME_S1_FWo,CME_S1_FWh,CME_S1_FWl,CME_S1_FWs,CME_S1_FWv,CME_S1_FWpo,CME_W1_FWd,CME_W1_FWo,CME_W1_FWh,CME_W1_FWl,CME_W1_FWs,CME_W1_FWv,CME_W1_FWpo,CME_AD1_FWd,CME_AD1_FWo,CME_AD1_FWh,CME_AD1_FWl,CME_AD1_FWs,CME_AD1_FWv,CME_AD1_FWpo,CME_BP1_FWd,CME_BP1_FWo,CME_BP1_FWh,CME_BP1_FWl,CME_BP1_FWs,CME_BP1_FWv,CME_BP1_FWpo,CME_CD1_FWd,CME_CD1_FWo,CME_CD1_FWh,CME_CD1_FWl,CME_CD1_FWs,CME_CD1_FWv,CME_CD1_FWpo,CME_JY1_FWd,CME_JY1_FWo,CME_JY1_FWh,CME_JY1_FWl,CME_JY1_FWs,CME_JY1_FWv,CME_JY1_FWpo,CME_LC1_FWd,CME_LC1_FWo,CME_LC1_FWh,CME_LC1_FWl,CME_LC1_FWs,CME_LC1_FWv,CME_LC1_FWpo,CME_MP1_FWd,CME_MP1_FWo,CME_MP1_FWh,CME_MP1_FWl,CME_MP1_FWs,CME_MP1_FWv,CME_MP1_FWpo,CME_LB1_FWd,CME_LB1_FWo,CME_LB1_FWh,CME_LB1_FWl,CME_LB1_FWs,CME_LB1_FWv,CME_LB1_FWpo,CME_SF1_FWd,CME_SF1_FWo,CME_SF1_FWh,CME_SF1_FWl,CME_SF1_FWs,CME_SF1_FWv,CME_SF1_FWpo,ICE_B1_FWd,ICE_B1_FWo,ICE_B1_FWh,ICE_B1_FWl,ICE_B1_FWs,ICE_B1_FWv,ICE_B1_FWpo,ICE_G1_FWd,ICE_G1_FWo,ICE_G1_FWh,ICE_G1_FWl,ICE_G1_FWs,ICE_G1_FWv,ICE_G1_FWpo,ICE_O1_FWd,ICE_O1_FWo,ICE_O1_FWh,ICE_O1_FWl,ICE_O1_FWs,ICE_O1_FWv,ICE_O1_FWpo,ICE_ATW1_FWd,ICE_ATW1_FWo,ICE_ATW1_FWh,ICE_ATW1_FWl,ICE_ATW1_FWs,ICE_ATW1_FWv,ICE_ATW1_FWpo,ICE_SB1_FWd,ICE_SB1_FWo,ICE_SB1_FWh,ICE_SB1_FWl,ICE_SB1_FWs,ICE_SB1_FWv,ICE_SB1_FWpo,ICE_M1_FWd,ICE_M1_FWo,ICE_M1_FWh,ICE_M1_FWl,ICE_M1_FWs,ICE_M1_FWv,ICE_M1_FWpo,ICE_T1_FWd,ICE_T1_FWo,ICE_T1_FWh,ICE_T1_FWl,ICE_T1_FWs,ICE_T1_FWv,ICE_T1_FWpo,CME_NG1_FWd,CME_NG1_FWo,CME_NG1_FWh,CME_NG1_FWl,CME_NG1_FWs,CME_NG1_FWv,CME_NG1_FWpo,CME_CL1_FWd,CME_CL1_FWo,CME_CL1_FWh,CME_CL1_FWl,CME_CL1_FWs,CME_CL1_FWv,CME_CL1_FWpo,CME_RB1_FWd,CME_RB1_FWo,CME_RB1_FWh,CME_RB1_FWl,CME_RB1_FWs,CME_RB1_FWv,CME_RB1_FWpo,CME_HO1_FWd,CME_HO1_FWo,CME_HO1_FWh,CME_HO1_FWl,CME_HO1_FWs,CME_HO1_FWv,CME_HO1_FWpo
4/25/2019,14.81,15.51,14.66,15.055,116084,196959,4/25/2019,147.40625,147.46875,147,147.15625,163675,944092,4/25/2019,115.46875,115.5078125,115.3828125,115.4140625,534000,4546800,4/25/2019,347.85,352.9,344.1,349.45,224353,413555,4/25/2019,10.234,10.245,10.155,10.211,521,2406,4/25/2019,27.968,28.06,27.63,27.7,38983,77473,4/25/2019,857.45,865.45,856.2,861.95,120744,195377,4/25/2019,431.95,438.7,429.5,436.1,39519,89037,4/25/2019,0.7019,0.7031,0.6997,0.7019,92079,152354,4/25/2019,1.2934,1.295,1.2899,1.2926,88781,155133,4/25/2019,0.74185,0.74255,0.74075,0.7424,62849,151978,4/25/2019,8950.5,9013,8939.5,8990.5,139973,211428,4/25/2019,118.1,118.15,115.35,115.375,46968,185722,4/25/2019,51980,52170,51670,52090,63220,257457,4/25/2019,337.82,343.82,336,343,545,1281,4/25/2019,0.9846,0.9857,0.9825,0.9841,21761,95368,4/25/2019,74.31,75.43,73.856,74.206,303657,282537,4/25/2019,642.25,650.25,639.3,646.5,57050,111814,4/25/2019,2.09174,2.11652,2.09174,2.09906,2386,3656,4/25/2019,59.79,60.32,59.51,60.32,48,3631,4/25/2019,12.708,12.748,12.412,12.426,59254,123582,4/25/2019,33.596,34.676,33.45,34.172,10891,47986,4/25/2019,65.73,66.28,64.9,65.21,44879,109321,4/25/2019,2.496,2.5428,2.4618,2.5344,101196,196601,4/25/2019,65.81,66.28,64.9,65.21,597786,473594,4/25/2019,2.11782,2.14364,2.11222,2.12132,43356,58510,4/25/2019,2.09716,2.11762,2.0874,2.09858,27069,52370
4/24/2019,14.15,14.65,14.13,14.575,99083,242045,4/24/2019,146.53125,147.4375,146.4375,147.34375,206761,941581,4/24/2019,115.2578125,115.53125,115.25,115.4765625,767437,4449662,4/24/2019,351,352.5,345.5,346.75,204672,339293,4/24/2019,10.295,10.3,10.12,10.16,1434,2459,4/24/2019,28.12,28.24,27.88,27.92,34067,53181,4/24/2019,862,865.25,854.5,855.25,66415,163418,4/24/2019,438,439.5,429.75,432.25,34496,53874,4/24/2019,0.7107,0.7109,0.7012,0.7013,142361,140891,4/24/2019,1.2966,1.3,1.2923,1.2941,94461,155153,4/24/2019,0.74545,0.7458,0.7404,0.7421,125938,145889,4/24/2019,8974.5,8992,8934,8937.5,124105,204301,4/24/2019,121.3,121.3,118.175,118.35,41685,190643,4/24/2019,52450,52450,51930,51980,66036,252280,4/24/2019,313.6,329.9,308,328.5,672,1252,4/24/2019,0.9854,0.9884,0.9835,0.9837,29456,93946,4/24/2019,74.27,74.73,74.02,74.57,266548,245937,4/24/2019,645.75,648,641.75,644.25,37371,94715,4/24/2019,2.1136,2.1149,2.09648,2.09912,3017,3542,4/24/2019,63,63,59.6,59.8,49,3531,4/24/2019,12.68,12.72,12.53,12.68,27195,68741,4/24/2019,34.262,34.63,33.636,33.754,14903,43080,4/24/2019,66.02,66.44,65.66,65.89,54628,112404,4/24/2019,2.4698,2.5034,2.4676,2.4772,56790,144618,4/24/2019,66.17,66.43,65.66,65.89,674616,473277,4/24/2019,2.1132,2.1332,2.1015,2.1285,39670,45632,4/24/2019,2.1125,2.1155,2.0956,2.0987,19809,40783
4/23/2019,14.2,14.4,14.05,14.125,73362,242926,4/23/2019,146.3125,146.625,146.125,146.5,173150,945266,4/23/2019,115.140625,115.3125,115.1015625,115.2578125,629834,4433091,4/23/2019,354.75,355,350.25,351.25,162035,364592,4/23/2019,10.44,10.52,10.215,10.225,586,2706,4/23/2019,28.69,28.75,27.99,28.06,58828,60960,4/23/2019,877,878.75,860.75,862,136241,187834,4/23/2019,435.25,441.25,433,438.75,44589,66332,4/23/2019,0.7147,0.7147,0.7089,0.71,87078,135695,4/23/2019,1.3015,1.3056,1.2965,1.2976,101685,148679,4/23/2019,0.75015,0.75045,0.74485,0.745,82266,136496,4/23/2019,8972.5,8995.5,8964.5,8980,104865,202783,4/23/2019,121.7,122.225,120.925,121.125,22462,191796,4/23/2019,52660,52680,52210,52320,58246,250608,4/23/2019,318.2,319.8,311.1,314.9,664,1460,4/23/2019,0.9897,0.99,0.9825,0.9853,38636,91852,4/23/2019,74.38,74.73,73.99,74.51,300856,288149,4/23/2019,646.25,651,645.5,648.25,48061,98843,4/23/2019,2.1153,2.1212,2.1081,2.118,2500,2967,4/23/2019,63,63,62.4,62.9,40,3579,4/23/2019,12.5,12.73,12.48,12.7,30059,82375,4/23/2019,35.35,35.35,32.84,34.34,14370,40907,4/23/2019,65.8,66.6,65.58,66.3,63376,113739,4/23/2019,2.5354,2.542,2.4558,2.4638,118878,106052,4/23/2019,65.75,66.6,65.58,66.3,693974,477250,4/23/2019,2.1389,2.1404,2.111,2.1316,45483,50955,4/23/2019,2.109,2.1215,2.1056,2.118,21718,47708
4/22/2019,14.45,14.75,14.15,14.175,65968,264342,4/22/2019,146.78125,146.84375,146.15625,146.21875,119511,943786,4/22/2019,115.1953125,115.234375,115.109375,115.125,305760,4432900,4/22/2019,359,359,354.25,354.75,124723,381149,4/22/2019,10.52,10.52,10.415,10.45,590,3068,4/22/2019,28.8,28.84,28.62,28.7,60818,68849,4/22/2019,881.5,883.25,876.25,877,62527,205572,4/22/2019,444.25,444.25,435.25,435.75,36282,74211,4/22/2019,0.7156,0.7161,0.7136,0.7139,31418,134483,4/22/2019,1.3022,1.3035,1.3012,1.3019,27150,147338,4/22/2019,0.74805,0.7509,0.748,0.75045,39604,137907,4/22/2019,8973,8977,8968.5,8972.5,50471,197974,4/22/2019,122.525,122.6,120.85,121.575,23445,193784,4/22/2019,52770,52850,52550,52580,27656,252619,4/22/2019,327,328.9,320.7,323.6,379,1547,4/22/2019,0.9904,0.9912,0.9893,0.9893,14229,89411,4/22/2019,71.93,74.52,71.86,74.04,297584,307045,4/22/2019,633.5,651,632.5,648.75,38353,102676,4/22/2019,2.0762,2.1236,2.0762,2.104,2234,2989,4/22/2019,62.9,62.9,62.9,62.9,0,3579,4/22/2019,12.72,12.8,12.5,12.54,29646,94835,4/22/2019,34.41,34.41,34.41,34.41,0,40907,4/22/2019,64.12,65.98,64.12,65.55,67704,111897,4/22/2019,2.494,2.535,2.484,2.524,91961,96404,4/22/2019,64.056,65.976,64.04,65.58,610803,373153,4/22/2019,2.0722,2.1489,2.071,2.1298,41209,59946,4/22/2019,2.0686,2.1242,2.068,2.104,24476,50835
4/18/2019,14.65,15.1,14.35,14.425,91648,266209,4/18/2019,146.25,146.96875,146.21875,146.84375,220971,950484,4/18/2019,115.0625,115.2734375,115.046875,115.2109375,755692,4428358,4/18/2019,358,359.25,357,358.5,90353,396091,4/18/2019,10.475,10.485,10.42,10.425,295,3247,4/18/2019,28.47,28.83,28.4,28.8,62086,74626,4/18/2019,878.75,882,876.5,880.5,63485,214732,4/18/2019,447.25,448.25,439.25,444.25,42238,83923,4/18/2019,0.7188,0.7209,0.7144,0.7146,99337,136780,4/18/2019,1.3073,1.3089,1.3016,1.3017,87893,147631,4/18/2019,0.75015,0.75055,0.74725,0.748,73704,137040,4/18/2019,8965,8988,8964,8970,100384,197514,4/18/2019,122.625,122.775,121.625,122.675,21887,195245,4/18/2019,52720,52870,52420,52770,42055,245835,4/18/2019,336.1,338.5,333,335.7,339,1598,4/18/2019,0.9949,0.9959,0.9895,0.9899,36102,84616,4/18/2019,71.63,72.04,71.2,71.97,241058,349762,4/18/2019,636,638,632.25,635.5,54901,106428,4/18/2019,2.067,2.0816,2.0643,2.0709,2109,2937,4/18/2019,64.1,64.25,62.9,62.9,48,3609,4/18/2019,12.36,12.79,12.33,12.76,53256,105994,4/18/2019,37.5,38,34.29,34.41,13000,40232,4/18/2019,63.778,64.22,63.538,64.056,46930,96436,4/18/2019,2.506,2.521,2.478,2.49,164529,115895,4/18/2019,63.81,64.208,63.514,64.042,360667,294828,4/18/2019,2.0484,2.0743,2.0359,2.0722,56275,74514,4/18/2019,2.0701,2.0823,2.0618,2.0709,29033,58261
4/17/2019,14.6,14.92,14.25,14.625,99539,267117,4/17/2019,146.40625,146.5625,145.96875,146.3125,221809,949878,4/17/2019,115.0390625,115.1171875,114.9296875,115.0703125,711284,4387859,4/17/2019,358.25,360,356.75,358.25,131584,422428,4/17/2019,10.525,10.54,10.445,10.48,473,3653,4/17/2019,28.72,28.94,28.45,28.46,72374,86225,4/17/2019,887.75,890.5,878.5,879,89706,219956,4/17/2019,446.5,450,444.75,447,40645,93290,4/17/2019,0.7184,0.7215,0.7161,0.7179,106398,139311,4/17/2019,1.3085,1.3105,1.3066,1.3076,74711,145209,4/17/2019,0.74995,0.75445,0.7489,0.75055,103427,138129,4/17/2019,8969,8977.5,8957.5,8965.5,103003,197997,4/17/2019,122.7,122.775,121.9,122.375,22530,196849,4/17/2019,52560,52720,52460,52660,35544,244336,4/17/2019,333.2,341.5,330.3,338.9,658,1673,4/17/2019,0.998,0.9986,0.9944,0.995,28894,81821,4/17/2019,71.83,72.27,71.45,71.62,271277,372240,4/17/2019,637.25,641.75,634.75,637,60638,107733,4/17/2019,2.0848,2.0919,2.067,2.0692,5956,2642,4/17/2019,63.2,64.65,63.2,64.65,24,3608,4/17/2019,12.54,12.64,12.31,12.35,28989,112139,4/17/2019,36.34,37.3,35.25,36.66,9775,42458,4/17/2019,64.402,64.682,63.72,63.826,47492,80760,4/17/2019,2.572,2.582,2.503,2.517,137732,128647,4/17/2019,64.376,64.654,63.7,63.804,322403,228333,4/17/2019,2.0386,2.0521,2.0318,2.0418,72785,81600,4/17/2019,2.0799,2.0923,2.0669,2.0692,41745,62293
4/16/2019,14.7,14.8,14.35,14.625,114331,269734,4/16/2019,147.03125,147.125,146.25,146.34375,229445,953383,4/16/2019,115.203125,115.234375,115.0078125,115.0234375,645067,4361275,4/16/2019,362.5,362.5,357.25,359,167255,434031,4/16/2019,10.61,10.64,10.48,10.515,580,4003,4/16/2019,28.75,28.79,28.59,28.72,43501,98197,4/16/2019,898.25,899,886.25,888,92852,221960,4/16/2019,458.75,460.25,442.25,445,87264,102776,4/16/2019,0.718,0.7189,0.715,0.7183,96685,141401,4/16/2019,1.3139,1.3143,1.3083,1.3093,83123,148094,4/16/2019,0.7488,0.75035,0.74715,0.74995,74018,140257,4/16/2019,8971,8984,8967.5,8972,102410,190974,4/16/2019,122,122.975,121.525,122.45,26136,195693,4/16/2019,52550,52550,52160,52500,45003,243743,4/16/2019,345,346.5,333.6,335.8,764,1614,4/16/2019,1.0019,1.0025,0.9976,0.9984,27635,78622,4/16/2019,71.21,71.95,70.74,71.72,262105,377547,4/16/2019,630.5,638.75,627.75,633.5,68219,110935,4/16/2019,2.0617,2.0834,2.0511,2.0822,4427,2563,4/16/2019,62,63.1,62,63.05,8,3708,4/16/2019,12.68,12.68,12.43,12.51,44020,122515,4/16/2019,36,36.31,35.25,35.68,12350,45273,4/16/2019,63.584,64.434,63.066,64.106,42899,64748,4/16/2019,2.589,2.594,2.57,2.572,90830,141395,4/16/2019,63.6,64.396,63.022,64.078,484407,210507,4/16/2019,2.015,2.0387,1.993,2.0317,55228,84774,4/16/2019,2.0635,2.0865,2.0509,2.0822,38367,68201
4/15/2019,14.85,15.22,14.55,14.675,119905,235107,4/15/2019,146.8125,147.15625,146.6875,147.0625,162003,947463,4/15/2019,115.15625,115.2265625,115.09375,115.1953125,509688,4352247,4/15/2019,361.25,364.25,361,362.75,185325,473670,4/15/2019,10.49,10.62,10.38,10.555,578,4345,4/15/2019,28.93,29.01,28.76,28.81,48900,99386,4/15/2019,895,902,894.75,898.75,91118,232341,4/15/2019,463.75,464,457.75,459.5,76982,118242,4/15/2019,0.7189,0.7192,0.7174,0.7183,73586,144664,4/15/2019,1.3119,1.3162,1.3117,1.3139,58877,144416,4/15/2019,0.75135,0.75315,0.74785,0.7486,81052,139899,4/15/2019,8975,8981.5,8964.5,8971.5,92312,187870,4/15/2019,121.625,121.925,121.025,121.475,20472,196733,4/15/2019,52790,52820,52390,52420,42749,242156,4/15/2019,347,353.6,343.2,348,427,1716,4/15/2019,1.0038,1.005,1.0012,1.0016,19786,76938,4/15/2019,71.55,71.6,70.78,71.18,213490,397564,4/15/2019,632.25,632.75,626.5,629.75,73346,127693,4/15/2019,2.0633,2.0665,2.0466,2.061,4759,2725,4/15/2019,65.75,65.75,63.4,63.4,30,3719,4/15/2019,12.74,12.79,12.64,12.66,72987,145473,4/15/2019,37.25,37.86,35.75,36.09,19630,51338,4/15/2019,63.836,63.836,63.064,63.432,38106,51547,4/15/2019,2.646,2.653,2.585,2.59,134854,140194,4/15/2019,63.76,63.84,63.03,63.4,549313,196720,4/15/2019,2.0296,2.03,2.0045,2.0118,64567,89492,4/15/2019,2.0707,2.0707,2.0464,2.061,36100,73484
4/12/2019,15.45,15.55,14.75,14.775,121517,235021,4/12/2019,147.875,148.0625,146.8125,146.90625,267936,945767,4/12/2019,115.4765625,115.5078125,115.140625,115.1796875,858629,4333317,4/12/2019,360.25,361.5,358.5,361,81349,484092,4/12/2019,10.28,10.53,10.24,10.46,748,4715,4/12/2019,28.97,29.13,28.9,28.95,28875,104278,4/12/2019,895,898.5,893.75,895.25,69411,242526,4/12/2019,462,465.25,457.5,464.5,62724,126422,4/12/2019,0.7136,0.7203,0.7125,0.7183,117855,142878,4/12/2019,1.3096,1.3175,1.3092,1.3119,87114,141550,4/12/2019,0.74865,0.75235,0.7482,0.7511,65549,145016,4/12/2019,9001,9006.5,8965.5,8966.5,130380,172691,4/12/2019,120.2,121.725,120.05,121.45,19685,196162,4/12/2019,52560,52800,52470,52790,38784,243124,4/12/2019,339.8,349.4,336.8,348.7,426,1845,4/12/2019,1.003,1.0064,1.0026,1.0032,22588,77257,4/12/2019,70.95,71.87,70.9,71.55,234122,403761,4/12/2019,631.5,637,630.75,633,69531,137836,4/12/2019,2.0731,2.0883,2.0658,2.0707,5913,2606,4/12/2019,65,65.75,65,65.7,101,3659,4/12/2019,12.67,12.77,12.61,12.77,79770,161443,4/12/2019,39.14,39.53,37.95,38.52,12430,53208,4/12/2019,63.75,64.64,63.7,63.89,27776,35584,4/12/2019,2.674,2.688,2.651,2.66,86260,150819,4/12/2019,63.71,64.65,63.66,63.89,624197,218311,4/12/2019,2.0361,2.0493,2.0243,2.037,65034,91956,4/12/2019,2.0751,2.0888,2.0654,2.0707,44330,77995
4/11/2019,15.7,15.9,15.4,15.525,100328,215314,4/11/2019,148.375,148.40625,147.625,147.71875,225764,945627,4/11/2019,115.671875,115.671875,115.4453125,115.4609375,571435,4311660,4/11/2019,361.25,363,358.5,360,238045,523089,4/11/2019,10.22,10.345,10.21,10.285,710,5044,4/11/2019,29.02,29.07,28.87,28.98,70931,116995,4/11/2019,901.25,904,893.5,895.25,85699,253700,4/11/2019,457,462.5,456.75,460.5,73914,144186,4/11/2019,0.718,0.7181,0.7127,0.7128,86408,146004,4/11/2019,1.3127,1.3151,1.3091,1.3099,77699,138897,4/11/2019,0.7521,0.75215,0.7476,0.74855,68206,139324,4/11/2019,9059,9061.5,8998,8999.5,103652,161860,4/11/2019,120.6,122.25,120.15,120.425,33683,196275,4/11/2019,52580,52620,52320,52500,42538,240157,4/11/2019,344.1,347.7,338,340.3,239,1869,4/11/2019,1.0039,1.0051,1.0015,1.0025,22553,76626,4/11/2019,71.56,71.68,70.57,70.83,274758,429612,4/11/2019,634,635.75,628.25,632.75,80108,147663,4/11/2019,2.0797,2.0836,2.0599,2.0672,7379,2820,4/11/2019,63,65.5,62.5,65.5,147,3955,4/11/2019,12.77,12.81,12.65,12.66,100854,193497,4/11/2019,38.15,39.85,37.26,39.14,14585,54467,4/11/2019,64.38,64.44,63.31,63.58,35817,36756,4/11/2019,2.702,2.71,2.652,2.664,160460,164588,4/11/2019,64.48,64.49,63.31,63.58,748264,257042,4/11/2019,2.0624,2.0638,2.015,2.0309,82895,99008,4/11/2019,2.0863,2.0863,2.0597,2.0672,61470,85688
4/10/2019,16.25,16.27,15.65,15.775,72055,196956,4/10/2019,147.875,148.53125,147.71875,148.21875,224830,941582,4/10/2019,115.5,115.71875,115.4609375,115.6328125,747349,4272721,4/10/2019,360.25,362.75,360,361.75,225075,553142,4/10/2019,10.32,10.415,10.215,10.235,668,5281,4/10/2019,29.02,29.11,28.81,29.07,45795,127952,4/10/2019,898.75,903.75,897.25,902,94241,267825,4/10/2019,459,461.75,455.5,458,59642,158124,4/10/2019,0.7133,0.7185,0.712,0.7176,104472,144937,4/10/2019,1.3097,1.3165,1.3093,1.3128,72611,139407,4/10/2019,0.75135,0.75275,0.7497,0.75175,58855,141631,4/10/2019,9047,9069.5,9033.5,9058.5,92444,161102,4/10/2019,120.15,120.35,119.6,119.95,18368,198207,4/10/2019,52260,52590,52220,52510,45282,234619,4/10/2019,342.3,344.8,336,342.4,302,1880,4/10/2019,1.0067,1.0075,1.003,1.0038,27429,74074,4/10/2019,70.82,71.78,70.57,71.73,283581,445121,4/10/2019,627.25,637,625.5,629.75,92037,146001,4/10/2019,2.0554,2.0897,2.0498,2.0876,9928,3420,4/10/2019,64,64.65,63.2,63.7,416,3873,4/10/2019,12.78,12.83,12.7,12.81,114822,230257,4/10/2019,42.5,43.41,37.85,38.12,16325,57303,4/10/2019,64.2,64.69,64.07,64.61,40316,41121,4/10/2019,2.705,2.729,2.686,2.7,122471,187831,4/10/2019,64.22,64.7,64.05,64.61,709006,280173,4/10/2019,2.0105,2.0702,2.0105,2.0692,91535,108354,4/10/2019,2.051,2.0897,2.0488,2.0876,90834,90825
4/9/2019,15.6,16.25,15.55,16.225,75098,186877,4/9/2019,147.59375,148.28125,147.5,148,219014,939036,4/9/2019,115.4140625,115.59375,115.3828125,115.5234375,635762,4264907,4/9/2019,359.75,362.25,355.25,360,244708,594279,4/9/2019,10.375,10.395,10.24,10.29,950,5877,4/9/2019,28.92,29.14,28.78,29.04,68584,144889,4/9/2019,898.25,902.25,894.75,898.75,77163,271853,4/9/2019,462,462.5,456.25,459.5,79734,173487,4/9/2019,0.7136,0.7163,0.7129,0.7134,75027,144843,4/9/2019,1.3111,1.3167,1.3076,1.3087,109191,138737,4/9/2019,0.7525,0.754,0.7513,0.75185,52765,140325,4/9/2019,9018,9060,9010.5,9049.5,103110,165230,4/9/2019,120.6,121.075,120,120.35,22935,199878,4/9/2019,52160,52360,52100,52250,42919,233502,4/9/2019,346.1,346.1,338.1,340,628,1922,4/9/2019,1.0074,1.0086,1.0056,1.0069,24700,73876,4/9/2019,71.19,71.34,70.3,70.61,263419,469905,4/9/2019,630,631.5,623,625,104887,143276,4/9/2019,2.063,2.0642,2.0393,2.0449,6653,3530,4/9/2019,62.3,64.15,62.3,64.15,95,3896,4/9/2019,12.58,12.8,12.52,12.78,81970,248533,4/9/2019,39.48,41.81,39.2,41.46,14125,58113,4/9/2019,64.45,64.79,63.68,63.98,42557,44652,4/9/2019,2.709,2.725,2.68,2.699,116385,212884,4/9/2019,64.4,64.79,63.68,63.98,778460,318369,4/9/2019,1.9881,2.0155,1.986,1.999,86249,125066,4/9/2019,2.0577,2.0648,2.0384,2.0449,51559,98543
4/8/2019,15.67,15.9,15.55,15.675,100978,179812,4/8/2019,148.0625,148.21875,147.53125,147.625,147701,946297,4/8/2019,115.515625,115.578125,115.3984375,115.421875,410337,4254415,4/8/2019,362.25,363.5,359.5,360,241396,634582,4/8/2019,10.525,10.56,10.365,10.42,643,6014,4/8/2019,29.15,29.15,28.78,28.88,59386,153447,4/8/2019,899,903.5,898,898.75,99366,279730,4/8/2019,467.25,471,461.75,465.25,77349,185771,4/8/2019,0.7117,0.7141,0.7098,0.7136,76155,144892,4/8/2019,1.3073,1.3121,1.3073,1.3112,67323,140790,4/8/2019,0.74825,0.75285,0.7482,0.7525,61463,144607,4/8/2019,9002.5,9035,8998.5,9016.5,82141,165253,4/8/2019,120.525,120.8,119.725,120.575,22845,199338,4/8/2019,51860,52290,51710,52170,48828,230160,4/8/2019,351.8,352.5,344.6,345.5,381,1926,4/8/2019,1.0067,1.0088,1.0063,1.0075,16794,73727,4/8/2019,70.56,71.19,70.43,71.1,285833,490939,4/8/2019,626.5,631,625.5,627.5,95996,148506,4/8/2019,2.0536,2.063,2.0435,2.0571,6487,3534,4/8/2019,60.75,62.4,60.5,62.4,95,3910,4/8/2019,12.72,12.76,12.49,12.57,77352,264870,4/8/2019,40.34,42.43,38.31,39.14,22660,58233,4/8/2019,63.36,64.48,63.13,64.4,66141,46597,4/8/2019,2.659,2.721,2.653,2.708,153043,239685,4/8/2019,63.33,64.48,63.13,64.4,881722,346628,4/8/2019,1.98,1.9908,1.9707,1.988,75769,134409,4/8/2019,2.0449,2.0632,2.0432,2.0571,64363,107402
4/5/2019,15.94,15.98,15.65,15.675,62304,144064,4/5/2019,147.59375,148.09375,147.03125,147.9375,238423,947273,4/5/2019,115.4765625,115.5859375,115.3125,115.4921875,743936,4261181,4/5/2019,364.5,364.75,360.5,362.5,247029,688126,4/5/2019,10.535,10.58,10.47,10.515,603,6187,4/5/2019,29.2,29.4,29.06,29.15,49957,160092,4/5/2019,904.5,904.75,896.25,899,88120,290693,4/5/2019,469,469.5,464.25,467.75,83156,205527,4/5/2019,0.7123,0.7143,0.7102,0.7114,86553,142418,4/5/2019,1.312,1.3168,1.3033,1.3075,95946,140719,4/5/2019,0.7499,0.7504,0.74715,0.7481,62725,142348,4/5/2019,9006.5,9016,8991,9002,91496,164701,4/5/2019,121.35,121.525,119.675,120.35,31197,202166,4/5/2019,51670,51910,51600,51850,44753,229709,4/5/2019,354.8,357.7,351.1,352.8,399,1959,4/5/2019,1.0072,1.008,1.0054,1.0067,15243,72945,4/5/2019,69.13,70.48,68.92,70.34,258809,507404,4/5/2019,615.75,626.5,613,619.5,89434,157384,4/5/2019,2.0103,2.0468,2.0023,2.0424,5345,3671,4/5/2019,59.25,61,59.25,60.65,59,3900,4/5/2019,12.72,12.84,12.68,12.76,81870,291488,4/5/2019,36.5,41.75,36.5,41.09,23485,59516,4/5/2019,61.95,63.35,61.84,63.08,23794,47611,4/5/2019,2.644,2.68,2.632,2.664,118378,261251,4/5/2019,62.18,63.34,61.82,63.08,681316,361966,4/5/2019,1.9338,1.9743,1.9216,1.9687,89934,140907,4/5/2019,2.013,2.0471,2.002,2.0424,53975,110657
